Content Manifest for Depot 368343

Manifest ID            : 5810635766134051842
           678 f144474e8fdb0da462a074c764e359b72550ecee     0 assets/data/animations/enemies/hedgehog-alt.json
           749 ba4e7f41d070551977a60d34edfe20c5fc191931     0 assets/data/animations/enemies/hedgehog-boss.json
           680 ef1720749021395ad84119d0d2d15dfa04b3ffc5     0 assets/data/animations/enemies/hedgehog-fall.json
           670 805822d2d7a9427ad0c3f9ca4c472ffa436d8dca     0 assets/data/animations/enemies/hedgehog.json
           524 ac0420b423098a8081925aa9b33b60d2ecbf0d6b     0 assets/data/animations/enemies/jellyfish.json
          4937 7364505703db3689d893228a61bb97f560716fb2     0 assets/data/animations/enemies/jungle-ape.json
          1450 1c87fc550ea1b04994942349025dcb25f990304d     0 assets/data/animations/enemies/jungle-blob-wave.json
          1440 92dd95a346548a668cbd101b1fe46fd1e1c2373e     0 assets/data/animations/enemies/jungle-blob.json
          1417 7f3b7f76c2a6b1ff552dafe27d317c6046abf0ae     0 assets/data/animations/enemies/jungle-blueray.json
          1771 a92d7b8d7ed5203e7454398cfcd26821bcfb5eb6     0 assets/data/animations/enemies/jungle-chicken.json
          1064 8593f4c6e9221b853eaba4a6e6c184f055871acf     0 assets/data/animations/enemies/jungle-fish.json
          2057 6881387e84aaff6749009aefa25004a3b00d7e61     0 assets/data/animations/enemies/jungle-ghost.json
           806 7fac038525bb4c4168a4493cea35b01ea2fbfa50     0 assets/data/animations/enemies/jungle-heatbug.json
          1915 dca55fc0bbdb47e1b0c45180c197e8cfe0bee194     0 assets/data/animations/enemies/jungle-octopus.json
           917 cf4c3d06c740c7f372443b0b18dd1c15ee21e96b     0 assets/data/animations/enemies/jungle-parrot.json
           719 baff715035c8c735e25becde4981f9c78888e368     0 assets/data/animations/enemies/jungle-plant.json
          2125 ba70024299b1cdabf90c5cabf234f9d32642fe6d     0 assets/data/animations/enemies/jungle-powerplant.json
          1660 bfd1d1e0d003efdb5e4b78d9f9861225b18a6250     0 assets/data/animations/enemies/jungle-shockboss.json
          1508 94aaac4bc0a7bcc7718a843310c4b048972f238c     0 assets/data/animations/enemies/jungle-shockcat-black.json
          1496 654993333c9d95c38ab4e2df8e1b3e0a3b8283e8     0 assets/data/animations/enemies/jungle-shockcat.json
          1687 a1a28ba0855acf543f8554720132bf85a7f8086d     0 assets/data/animations/enemies/jungle-sloth.json
          1752 a9c318ae8dfd4062cf92c6dd2a97f8d1fa093749     0 assets/data/animations/enemies/jungle-waveboss.json
          1153 756e4a7591140ca20b66c3a0de304f64e5cbfc22     0 assets/data/animations/enemies/meerkat-alt.json
          1155 50249fde61eac7677e5b1fae8b2e3cbf43a45b2c     0 assets/data/animations/enemies/meerkat-fall.json
          1181 26be9942e829927b064461722bc9dab887cc6f5c     0 assets/data/animations/enemies/meerkat-special-command-1.json
          1145 963053c41207fe3831d0b6a702ed4b242c5fbeb9     0 assets/data/animations/enemies/meerkat.json
          3866 36ecee153c7474c2b4ff119a6ba7c2dc5731131f     0 assets/data/animations/enemies/mega-laser.json
           828 9e6a2c1e76aa01ec0b83024fa8ac36141b54725c     0 assets/data/animations/enemies/mine-coldbug-rocky.json
           816 8c529195cb24c9840e6dc4fe2e3cb8fb11ec9cec     0 assets/data/animations/enemies/mine-coldbug.json
          3041 abdb18788433a381561003ed57044174d55a6b3e     0 assets/data/animations/enemies/mine-diggingbot-cold-quest.json
          3011 2ef8e85078fc771c9bae6b307e658374fdc496a7     0 assets/data/animations/enemies/mine-diggingbot-cold.json
          1737 a4e8222c69dad673c86117abe4efbdf378ba383b     0 assets/data/animations/enemies/mine-diggingbot.json
          1295 0e83672435cf9feda3ee7459c87b14bf59327c45     0 assets/data/animations/enemies/mine-kamikatze.json
          1563 6c388c789064d3679e996178e2b80d8fa126a7e4     0 assets/data/animations/enemies/mine-runbot.json
          1165 bd3f6119798f555bedd793044e0bc831090020b6     0 assets/data/animations/enemies/moth.json
           428 c0f778c14e8767af8ba63b04cba9636b727a6cf4     0 assets/data/animations/enemies/mouse-bot.json
          1653 90463c7617fb6bd56a10faa0560a4b5ce63af5c6     0 assets/data/animations/enemies/panda.json
          1484 9f7eba2f38707504cf66ff850683c1628a1092f3     0 assets/data/animations/enemies/penguin-rapper.json
          1186 eb30fdcb19591fda832c2d8be60e60a53d4292a4     0 assets/data/animations/enemies/penguin.json
           798 5ff218f09f03c2c6ed5b52f8bbbdf4d92375d80e     0 assets/data/animations/enemies/pillar-large.json
          2354 92afb6e08c77623ee29621eb84f67a722cd1b7a5     0 assets/data/animations/enemies/pillar-small.json
           741 97e28c50198b59ff9067c10f0affcf3867bce404     0 assets/data/animations/enemies/pumpkin.json
           414 0331c464ed9b6597c45e883821afb29e50385ea8     0 assets/data/animations/enemies/reflector-bot.json
          1193 e3ee21cad1250fa6b9fcb4605c13d0754e371869     0 assets/data/animations/enemies/rhino.json
          1312 6d092ff76f30be6e9511e88e52e2d1c54d667118     0 assets/data/animations/enemies/sandshark-ghost.json
          1318 74cd887fbcb33110c8d31e0f5464f22a9d28bf82     0 assets/data/animations/enemies/sandshark-special.json
          1294 158114b16fe672ef35d2fbd52591e5413c052360     0 assets/data/animations/enemies/sandshark.json
          1003 dac2754e55418c7474f861e444afe9a975bea5e4     0 assets/data/animations/enemies/sandworm-boss.json
           998 b944c5338f3d9c3ff9aca6035b897c0e69a17dd3     0 assets/data/animations/enemies/sandworm.json
          1169 a64ea35003cd5ea0a200f28947afb928d544c98e     0 assets/data/animations/enemies/scorpion-alt.json
          1016 cc4e6023a50ecea245429b31fcbe49f8d633a748     0 assets/data/animations/enemies/scorpion.json
           526 f9efbe2b8cf853ba8bc7161d7605ee4adc2dc35b     0 assets/data/animations/enemies/seahorse-fall.json
           521 a39f07a15c42c4caef729dac10de469fb24f9807     0 assets/data/animations/enemies/seahorse.json
          1815 961a731278223f4fd8d62a66929588d8589a8ecf     0 assets/data/animations/enemies/shredder-cold.json
          1819 05107a14c091b1e8ca7b301dec08615daad35a7c     0 assets/data/animations/enemies/shredder-heat.json
          1823 7055726f3370a8a52d17d954b9152c9fad590f51     0 assets/data/animations/enemies/shredder-shock.json
          1819 f1462fc81995293619eb68abdc4fb5cad11e58ab     0 assets/data/animations/enemies/shredder-wave.json
          1436 610566af4fe1e0a51c5f8e847c9afb45583df141     0 assets/data/animations/enemies/shredder.json
           624 3165bf51a7ae23fcec38e7f85798a44108ec4d85     0 assets/data/animations/enemies/simple-bot.json
          1846 b1c1a3b2d0b8f26ac6ce5e8ce08537825bc68e64     0 assets/data/animations/enemies/snowman-xmas.json
          1755 81bc38cc2166a9f1249e6c41864af4c2a078c881     0 assets/data/animations/enemies/snowman.json
           827 9b77e545714d2b5eddcf61b87a83a8372f8b399c     0 assets/data/animations/enemies/spider.json
          1396 a9a2070b2c7b3c220989123903195161a2eeb4bb     0 assets/data/animations/enemies/target-bot-2.json
          1275 0c542cd66d469df091c708bae6d8b209f36fb3d6     0 assets/data/animations/enemies/target-bot.json
          1291 38632ce5ca52475229c41a6162c69e219438da7b     0 assets/data/animations/enemies/turret-baki-mortar-1.json
          1084 c3ef68e13d4e74f27f9f40a5ca040439433f5442     0 assets/data/animations/enemies/turret-bomb-float-1.json
           928 7f2c1c819fde5980162e0495815e731f3389d393     0 assets/data/animations/enemies/turret-bot.json
          1666 db918599640e650e942ce018730fa69b4d65436d     0 assets/data/animations/enemies/turret-float-1.json
           646 b7ffa35a97ee0c0dc66c679b6618c31f51ae4188     0 assets/data/animations/enemies/turret-large.json
           905 82ad7558d6d6539454915a2106443c7583700a4e     0 assets/data/animations/enemies/turret-monks.json
          1081 5eb139e4c8c26b7830b0728384581c469f763f4f     0 assets/data/animations/enemies/turret-rhg-1.json
          1109 f4e96d133e862cb8c3ffede663931949215debb2     0 assets/data/animations/enemies/turret-rhombus.json
          1093 d0a4f3c139e5845ee2bb197205dd30fb11c42250     0 assets/data/animations/enemies/virus-cold.json
          1093 1d5b6d6c15b5050bdcdae9a1f4e53d7421e95ac7     0 assets/data/animations/enemies/virus-heat.json
          1324 4b6aac01c5cf896ed722d867ea57720c01b6648c     0 assets/data/animations/enemies/virus.json
           959 9d9bf662c9074ba6aa756f9054a444d2240add74     0 assets/data/animations/enemies/vulturbine.json
           959 357f6814e1f0cd2433442429d0f8c6e284c2b044     0 assets/data/animations/enemies/wowturbine.json
             0 0000000000000000000000000000000000000000    64 assets/data/animations/npc
          1065 5e01cd72b052831d75f2213543fce765f8a2145c     0 assets/data/animations/npc/boogie.json
           778 007f02500f9840a822830d9c4d04875b20bc19a0     0 assets/data/animations/npc/buggy.json
          2099 7937105eb586b1c865327d8f8f8a5b513ba21073     0 assets/data/animations/npc/captain.json
          4500 c8443750a0a1ff9a11b6f8774ea7395cb85de4d5     0 assets/data/animations/npc/cargo-crew.json
          1594 315bad6d3878c5224bdfce5617b4952fcc7c7b0c     0 assets/data/animations/npc/carla.json
          3941 307355b04cb3210efde6bb8acb69b0074742e2f7     0 assets/data/animations/npc/designer.json
           381 4ecd230506cd9b5a2827a72c0e8bc8261ad0ecde     0 assets/data/animations/npc/dkar.json
          3657 f18f8ab6d863b9ac5adb8ad4daad5e5db8dc6d76     0 assets/data/animations/npc/emilie.json
          1133 b020e4e31c63499a5a70a64b9050d353ee9e4ec9     0 assets/data/animations/npc/eye-ghost.json
          3442 4dabd699f75be1867e8f6eb082d6fecdd518fbe3     0 assets/data/animations/npc/fancyguy.json
           410 01d66348b828e4955e8172a294763e8af2ac7cfe     0 assets/data/animations/npc/gautham.json
          1159 7a83e6242f0ab973357577ec87627362f6965b38     0 assets/data/animations/npc/genius.json
           406 f6c80769c2851503e90afff7c9f356980f0be44e     0 assets/data/animations/npc/ghost.json
          3273 5a4fd9cbc6ab2388a5e59988225cca922cf1885b     0 assets/data/animations/npc/glasses.json
           619 71465d35444225a93ce6eec9de83c528a894a9cb     0 assets/data/animations/npc/grumpy.json
           411 b502242eb35be986b119c5adf924b3c477e55b37     0 assets/data/animations/npc/guard.json
           735 ecd3726f3bbc71adc197340f6f1ef591e0dc6357     0 assets/data/animations/npc/guild-leader.json
           527 3e1ec6c186ed9a19982dd1b3dbb319e1b954c557     0 assets/data/animations/npc/holiday-man.json
           622 9b7aeae23963504fa6437aacfd2b78757326e681     0 assets/data/animations/npc/nerd-combat.json
           630 1808ed94e879eac82775ee1362ced15c2c069700     0 assets/data/animations/npc/nerd-scientist.json
           623 45b24ec9dc688c640713d01e1c82fa29f24a00cc     0 assets/data/animations/npc/nerd-sportbro.json
           635 3a2a0f12cc602336e0066eb434ee030531bd69d2     0 assets/data/animations/npc/nerd-tech.json
           624 296c851b4b28b080db27a62f6789af3dc699223f     0 assets/data/animations/npc/painter.json
           368 cd55cfc08a100d53bf791a26631d7020ad39524b     0 assets/data/animations/npc/pet-goat.json
           442 ee90278f059ff90ca15ed39ba6b2af82b71af7df     0 assets/data/animations/npc/poet.json
           847 3cbbf1d4d7d25e153362bd86ba7d6356e5405041     0 assets/data/animations/npc/schneider-poses.json
          4542 7f409f4f3842477ccc002a80a2577bc5fab78833     0 assets/data/animations/npc/schneider.json
           727 7516fad62a5b739012c227dd259f5cd52efc0886     0 assets/data/animations/npc/shady.json
           411 e80e0d14e913a8a9dcaea153b03cd88134dba7fb     0 assets/data/animations/npc/sidekick.json
          3177 cad0a075e000e23c492f4871ce1a1f73a20593b4     0 assets/data/animations/player-poses.json
           431 89247fd1934c76e40a274454d8ac2bb43b513749     0 assets/data/animations/player-weak.json
          9346 6a05d6467803add7bd9de43467dc20dbe4b0d28e     0 assets/data/animations/player-xmas.json
         11048 43a3e09dcd19869446231c3bccf9e0f8b95e2c37     0 assets/data/animations/player.json
          1013 0140311c64c386610ba6c8d6f9d6074a6cef0909     0 assets/data/animations/shizuka-poses.json
          6929 115fcb30d74bcd03eda19eb4abb2245cbf6e23a1     0 assets/data/animations/shizuka.json
             0 0000000000000000000000000000000000000000    64 assets/data/areas
         24424 e18f0d1c7f0765dae61239261ea5a20f07801d1a     0 assets/data/areas/arid.json
         31575 980f2bb1ac13680fec240af71e51b429cf75e115     0 assets/data/areas/autumn-area.json
         31588 6971a901f9a6edf3cb676cae73fc4128fb862621     0 assets/data/areas/autumn-fall.json
         17543 c2457ec5309f59bd848f0b0dba8a8d9aba8b3e62     0 assets/data/areas/bergen-trails.json
         24403 9e0896948c5245423c6140839c2e29cc61b3ae80     0 assets/data/areas/bergen.json
          9717 3080fa3308e6b30f77faf4edf1de5ee91cfcfbd3     0 assets/data/areas/cargo-ship.json
         32490 a0e5bd45ef8f197860a8534d43f94a696d0ebd91     0 assets/data/areas/cold-dng.json
          1883 09c535099278fe707c5d926fa9c227a5e5aa939d     0 assets/data/areas/fallback.json
         44320 f5aacfc1a50b0bfb8a7233388865254d41beb5e0     0 assets/data/areas/forest.json
         46017 37db929ea9353dd725f39d456891dbfdd0ba24f2     0 assets/data/areas/heat-area.json
         25559 65f51ed9e01f508a47db607ebf44aab3d954ed46     0 assets/data/areas/heat-dng.json
         14225 66ac7d553be45d1f60bc69c2fe94539093d3df09     0 assets/data/areas/heat-village.json
         13159 30f645ee58e0cb27e274293b1bc4df477d928ebc     0 assets/data/areas/jungle-city.json
         47190 9146d8a301010636e31088d537bf0103034667a2     0 assets/data/areas/jungle.json
         22528 befd58d0fae400b63848ce18cd5f81bdb6946b38     0 assets/data/areas/rhombus-dng.json
         12618 b51c7115d05d47202ac8a3c4a03b901b3d02d7a0     0 assets/data/areas/rhombus-sqr.json
         32640 016cf040d1d0c6e7325dd36f33545c9a2f5144c1     0 assets/data/areas/rookie-harbor.json
         19022 797539672550d4985c2cd9c5645cd1669a1c145e     0 assets/data/areas/shock-dng.json
         14583 8a03e413c821ae8472f00baacc3be7d4a2ae9c94     0 assets/data/areas/testing-grounds.json
         23353 85474e53b0ad2b841399df35ef413a5191b5689b     0 assets/data/areas/tree-dng.json
         18872 9a5a61d8ea64501c7ed99896b2c6e128f8155110     0 assets/data/areas/wave-dng.json
         51306 f4bc41d82ab4a628dd8609ab78264f163ad24b68     0 assets/data/changelog.json
             0 0000000000000000000000000000000000000000    64 assets/data/characters
             0 0000000000000000000000000000000000000000    64 assets/data/characters/adventurers
           166 51445769efd053f43f5f96cd5db1772a28779595     0 assets/data/characters/adventurers/female-braid-black.json
           164 12eb34f3f796b0a928bfd3f691706c0022de4021     0 assets/data/characters/adventurers/female-braid-white.json
           166 8a6013cefe8d16f3a109c5d2f9d92c0d804ff204     0 assets/data/characters/adventurers/female-dut-black.json
           164 5fe9a067859b9a81c29219efb859cdabeb9b33b6     0 assets/data/characters/adventurers/female-dut-white.json
           166 681fedd413aedc58134562ffd25522efd8a1271f     0 assets/data/characters/adventurers/female-pony-black.json
           164 851498ba9c104095ce4f08ac6706cf78ca9da1d8     0 assets/data/characters/adventurers/female-pony-white.json
           159 0204a03ba46607279680f5d16f33dd9a36cdf97b     0 assets/data/characters/adventurers/male-bald-black.json
           157 9d09be22c1499dd1dd51d24a3f885f161c7880cc     0 assets/data/characters/adventurers/male-bald-white.json
           160 a9af55fd1ce9f33bcff046b3991f0d74a333324a     0 assets/data/characters/adventurers/male-hat-black.json
           158 7eff5272e3300194741f380b64452d496c0fe841     0 assets/data/characters/adventurers/male-hat-white.json
           163 232fe7201f70055a3be65d2231788fc289fc23cf     0 assets/data/characters/adventurers/male-headband-black.json
           161 77e1858938f0e92e76c0923d185386132f437333     0 assets/data/characters/adventurers/male-headband-white.json
           373 1a34352e185afe3fc69955f481fced456946866f     0 assets/data/characters/adventurers/male-pirate.json
             0 0000000000000000000000000000000000000000    64 assets/data/characters/advisors
           430 0fbd1f585bb0b576d5fa840d9a6f00b5a0ecf960     0 assets/data/characters/advisors/female-nerd-combat.json
           431 b7c4f1915eb0a21a7de120ed9a820db03b54a8d8     0 assets/data/characters/advisors/female-nerd-scientist.json
           280 7cd764059827e4f2d1b0b8159bb02da252f9025e     0 assets/data/characters/advisors/female-small-black.json
           290 7f2f39b9bec74b3c324414634943a9794c0aff97     0 assets/data/characters/advisors/female-tall-blond.json
          1435 e1163b06ce35122852e9d9e6a220bda9f2f51388     0 assets/data/characters/advisors/general.json
           378 a4556ea447b357e1750d467696c6438374d3d62f     0 assets/data/characters/advisors/man-nerd-main.json
           411 d545735f2a90a6eb5c7157f8e34364f02b9932c9     0 assets/data/characters/advisors/man-nerd-sportbro.json
           426 839e5390dfade98d7cb6aeeb22de4db56e104f6d     0 assets/data/characters/advisors/man-nerd-tech.json
           274 9c3e0f43eb29da3194b0d2a9768b6f7de8c57ac9     0 assets/data/characters/advisors/man-small-black.json
           273 eac3abc01a9fb4c16bbe143bbc5cf29cf598240d     0 assets/data/characters/advisors/man-tall-gray.json
             0 0000000000000000000000000000000000000000    64 assets/data/characters/animal
           394 3f90783324f2e39121810ce20c90612328869f14     0 assets/data/characters/animal/daft-frobbit.json
           262 41ef422453228986c8d0ffeda332cb75944e27aa     0 assets/data/characters/animal/pet-goat.json
             0 0000000000000000000000000000000000000000    64 assets/data/characters/antagonists
          4921 61d14d02532e866eff01d00ef5b6b0026132c167     0 assets/data/characters/antagonists/designer.json
          2421 f8165a22657d83830f3445e7ee8d27e5c4bab605     0 assets/data/characters/antagonists/fancyguy.json
           568 dffe091510c2c04efedd386f5103d28e0d10cdb7     0 assets/data/characters/antagonists/gautham-rl.json
           430 6d6d2ca8328762c27bfc6136abcd7033c5b184dd     0 assets/data/characters/antagonists/gautham.json
           748 188eb2a2537ba0830397642f3db937032e9214b1     0 assets/data/characters/antagonists/shady.json
          1074 92f420ee95a321fc677cf75e312132c74dfbb6fd     0 assets/data/characters/antagonists/sidekick.json
             0 0000000000000000000000000000000000000000    64 assets/data/characters/baki
           730 c82b97f920bf06ba0fdf7fb1f4a8291cb448f8a6     0 assets/data/characters/baki/eldress.json
           162 92aae6a668e95b628870da3450f1c6e783d06aab     0 assets/data/characters/baki/female-beige.json
           162 fe5f1696ec528522a173f8b78766d9e028528e13     0 assets/data/characters/baki/female-green.json
           159 c9dd40a31dec679a1e8a4009535de1b2633eae9e     0 assets/data/characters/baki/female-pink.json
           162 c0e0aefe3bfe90f66a625cfe5cf1dbcf9cf57f57     0 assets/data/characters/baki/female-yellow-small.json
           161 1e26ce74c0a82eba49ca3e514297a237efb3ef96     0 assets/data/characters/baki/female-yellow-tall.json
           161 c0b463ea21486a56360b8f8e719c844eececd242     0 assets/data/characters/baki/male-green-small.json
           163 7d9aa3b7bceff9611718ed15599d4de0eca5066e     0 assets/data/characters/baki/male-green-tall.json
           162 d4b165df5d98e449c2d2c1388316fb61b94f7d96     0 assets/data/characters/baki/male-pink-small.json
           161 4477d2ba5b14cb57789d4751abfb916116806a3b     0 assets/data/characters/baki/male-pink-tall.json
           169 8a3e3dd4d6ee72df5832b6920483dd33ad04b0be     0 assets/data/characters/baki/male-shad-tradeleader.json
           163 83b1cc291720ee4e74d5b03c025ccb46bac9bfab     0 assets/data/characters/baki/male-yellow-bald.json
           160 c2123116c568767931ebbf399565311e35e5791b     0 assets/data/characters/baki/male-yellow-tall.json
           413 0ab5c2bad65f4f3f16c3ffbc524f9444619cfc30     0 assets/data/characters/baki/painter.json
           173 3c6ea1ef6ce5336352cfd4db14714cc78401d0da     0 assets/data/characters/baki/thief-man-dude.json
             0 0000000000000000000000000000000000000000    64 assets/data/characters/basin
           783 ec8927e3b58f17b99746a0cb6037a06bc2c9ee33     0 assets/data/characters/basin/boogie.json
           230 7d621e160a19a169406ca3fd03ba3285f1b87258     0 assets/data/characters/basin/don-mick.json
           286 37910986f0db5fc1ba23bc5a5b55d6cd4ae3c16e     0 assets/data/characters/basin/don-vita.json
           402 81748f7fde1830c58672286850452b52b8189772     0 assets/data/characters/basin/eye-ghost.json
           153 a7647d03afac125767e52c6c012eeb6c4e5149dd     0 assets/data/characters/basin/female-blond.json
           154 a0a17084317fd1eb8219249aacd439b5ac31fe7e     0 assets/data/characters/basin/female-green.json
           177 38fad900aa3257b01f463f294d9250c87c22fd3b     0 assets/data/characters/basin/female-umbrella-laser.json
           175 c42b44ade2d24d3a4e5c374906d40a1a0c60190c     0 assets/data/characters/basin/female-umbrella.json
           375 78ea0993cc830c3a21b26d7ba5946aa7955aa736     0 assets/data/characters/basin/major.json
           152 8ae67491059cf79cf93d9ecd23e9922162131ac7     0 assets/data/characters/basin/male-brown.json
           151 0de5500a7b6d0ed8c5d712cb0e60ef47c788e7f5     0 assets/data/characters/basin/male-hat-2.json
           150 dcea5648e7ac1afa83ac6dfe8cda75067c2119e9     0 assets/data/characters/basin/male-hat.json
           152 0a1112e4677d6204601ac0fc25e2fe37fb081472     0 assets/data/characters/basin/male-punk.json
           154 3ebbca916183e888b412af952fc372c4bc872c93     0 assets/data/characters/basin/male-purple.json
           152 f61dad3f1dd70a8831523290cf5db1bcf110e65f     0 assets/data/characters/basin/male-raincoat.json
           177 ee84e89577092816c0859d590194716020d083e3     0 assets/data/characters/basin/male-umbrella.json
           154 a5591e659128f6e1c41667c91760e701e85c3268     0 assets/data/characters/basin/sciene-lady.json
             0 0000000000000000000000000000000000000000    64 assets/data/characters/bergen
           177 2c5169f2cdf3982d1453a91018c8342ad9e0567c     0 assets/data/characters/bergen/female-hoodie-black.json
           192 3992883265ea66d92f284084ecf08935de34f220     0 assets/data/characters/bergen/female-monk-white.json
           178 eded4bcac960d3936b688a2b8dd85827825c33d0     0 assets/data/characters/bergen/female-small-brown.json
           180 eaf51acde25d78c4896a41bc0cf01a3634ba0875     0 assets/data/characters/bergen/female-small-fancy-hat.json
           177 a7dc98419a015c3c72c67fd13b487cc50fe58405     0 assets/data/characters/bergen/female-tall-black.json
           176 ab65f6d78fc8b9ed946dfd7312f6f1cbe438160c     0 assets/data/characters/bergen/female-tall-blue.json
           180 ff2ca9800813a3a5f87e06afb75b9a55841f201f     0 assets/data/characters/bergen/female-tall-brown.json
           178 1ccfb0edfcbaa7b45c8ad4771f694c09d5df06bd     0 assets/data/characters/bergen/female-tall-fancy-hat.json
           178 d96fd22c492ee892daf40046d9594c093c54f1f0     0 assets/data/characters/bergen/female-tall-silver.json
           175 23e82d16df1bea5fa7e96056043bbf764d972a91     0 assets/data/characters/bergen/male-goatman-white.json
           179 76651bea73df3fbf67d7defc39226548b4ba8fef     0 assets/data/characters/bergen/male-hoodie-simple.json
           191 a5da7f8c020cc2a611e299db76be7d9dc33339ed     0 assets/data/characters/bergen/male-monk-bald.json
           180 29b791927b60ff37d2af98bb7b7b4aacc1603c81     0 assets/data/characters/bergen/male-old-mustache.json
           180 38026298000381e92ca88c60d07c7c37f7914e88     0 assets/data/characters/bergen/male-small-black.json
           178 26d9a0d06c929c7ccb3561ddf1822ac4f8865408     0 assets/data/characters/bergen/male-tall-bald-brown.json
           180 4b62e326a72dc6519ec495df691831862669c6ac     0 assets/data/characters/bergen/male-tall-bald-white.json
