Content Manifest for Depot 368344

Manifest ID            : 6158285121454131332
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Frameworks/nwjs Helper.app/Contents/MacOS
          8536 7eb3130db70c47b0599b2ec5c7d79340af5f3582     0 CrossCode.app/Contents/Frameworks/nwjs Helper.app/Contents/MacOS/nwjs Helper
             8 9f9eea0cfe2d65f2c3d6b092e375b40782d08f31     0 CrossCode.app/Contents/Frameworks/nwjs Helper.app/Contents/PkgInfo
          1577 8bfc5ebe851d718cb0ff43f554053b3db04899a3     0 CrossCode.app/Contents/Info.plist
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/MacOS
          8536 4cf330d152cbd510ab935d8f729290df70b40372     0 CrossCode.app/Contents/MacOS/nwjs
             8 9f9eea0cfe2d65f2c3d6b092e375b40782d08f31     0 CrossCode.app/Contents/PkgInfo
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources
         12480 8cdc9e68594fbb6db8c7b4bff643ab2432b51db6     0 CrossCode.app/Contents/Resources/AHEM____.TTF
          3020 56f26899fd24c8821a5776651c9f28902eda1c1c     0 CrossCode.app/Contents/Resources/ChromiumAATTest.ttf
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data/animations
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data/animations/boss
        110461 b88f131c192e067ffd5b0533053c364315d6123f     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/antlion.json
        279620 f68a7393ef6c90f19994067bc4535ecf7ae50638     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/cargo-crab-extra.json
        327273 9ea2e896c0517b7b4382fc2b2292aadee5365871     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/cargo-crab.json
        199205 c72658c85815f7e511e1bfbe60896808929641f7     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/driller.json
           284 291e8ac165b8471cdd2caad109fbd315392d54d3     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/greenlight.json
        235873 9cef8d32b0c56861ebcfb285f21af0dcaa66f8cd     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/megamoth.json
          2803 ff7fe7cfdb8b380a5fcc58735bab0addfad69bda     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/slope-test.json
         16169 3717e7ebb95a9bbb4329f3ac40a121f296fceed2     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/test-saved.json
          1494 bfab25994016e2d5d45a8a8e0792cda24b8df44e     0 CrossCode.app/Contents/Resources/app.nw/data/animations/boss/test.json
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies
           369 3221ac03f9f2b565e72001cf69453ceda24d2b4b     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/baggy-kun.json
          1164 9ebc3c3e53349054a567c6ca9d9f35205f3c82a0     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/buffalo-alt.json
          1156 56a30156b9c3b12968c1719e62b193dc3a884981     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/buffalo.json
          1240 64981f3e3604839d54928615b6707a2dcb7ffe95     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/darth-moth.json
           626 064be171b025feb166fce6c0b9671cd35390b38a     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/default-bot.json
          1373 d2a88dd15d7ef9115da1479f46147fd6f0fcc546     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/drillertoise.json
           905 803353ced691fb66f71f434e6d042c8b0b9f9ba5     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/frobbit-miniboss-femme.json
           909 e331f233eb53ce8620a289ad9e1803ce3fbc95ff     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/frobbit-miniboss-gallant.json
           875 d5f886dd16c1b64a03bf995c92362ceef3cbc234     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/frobbit.json
          1401 b176572e4c6a73f97759f46112a9e3f4fd70c2b0     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/goat-cave.json
          1386 5189030711c1b77f241b550113fd4f2b7948aed5     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/goat.json
           663 47e628a108b4663a537a15ce48fe9283dea12959     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/gray-frobbit.json
          1963 60c76d7f643b5d216262534eaca403c4b5292c11     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/heat-golem.json
           678 f144474e8fdb0da462a074c764e359b72550ecee     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/hedgehog-alt.json
           679 5e29b0b4ce220d0471619bd3e3aedbe852cf5283     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/hedgehog-boss.json
           670 805822d2d7a9427ad0c3f9ca4c472ffa436d8dca     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/hedgehog.json
           524 ac0420b423098a8081925aa9b33b60d2ecbf0d6b     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/jellyfish.json
          1153 756e4a7591140ca20b66c3a0de304f64e5cbfc22     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/meerkat-alt.json
          1181 26be9942e829927b064461722bc9dab887cc6f5c     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/meerkat-special-command-1.json
          1145 963053c41207fe3831d0b6a702ed4b242c5fbeb9     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/meerkat.json
           816 8c529195cb24c9840e6dc4fe2e3cb8fb11ec9cec     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/mine-coldbug.json
          3011 2ef8e85078fc771c9bae6b307e658374fdc496a7     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/mine-diggingbot-cold.json
          1737 a4e8222c69dad673c86117abe4efbdf378ba383b     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/mine-diggingbot.json
          1295 0e83672435cf9feda3ee7459c87b14bf59327c45     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/mine-kamikatze.json
          1563 6c388c789064d3679e996178e2b80d8fa126a7e4     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/mine-runbot.json
          1165 bd3f6119798f555bedd793044e0bc831090020b6     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/moth.json
           428 c0f778c14e8767af8ba63b04cba9636b727a6cf4     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/mouse-bot.json
          1186 eb30fdcb19591fda832c2d8be60e60a53d4292a4     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/penguin.json
           414 0331c464ed9b6597c45e883821afb29e50385ea8     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/reflector-bot.json
          1294 158114b16fe672ef35d2fbd52591e5413c052360     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/sandshark.json
           938 43aec33463d1ce8e50a2fa13f232904ba4266026     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/sandworm.json
          1169 a64ea35003cd5ea0a200f28947afb928d544c98e     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/scorpion-alt.json
          1016 cc4e6023a50ecea245429b31fcbe49f8d633a748     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/scorpion.json
           521 a39f07a15c42c4caef729dac10de469fb24f9807     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/seahorse.json
          1436 ce17ed9410b3d1af4db997ce4de2ec3922f1c914     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/shredder-cold.json
          1421 e8146915401bb3e68abc36102f558c473e091d8d     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/shredder.json
           624 3165bf51a7ae23fcec38e7f85798a44108ec4d85     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/simple-bot.json
          1846 b1c1a3b2d0b8f26ac6ce5e8ce08537825bc68e64     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/snowman-xmas.json
          1755 81bc38cc2166a9f1249e6c41864af4c2a078c881     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/snowman.json
          1275 0c542cd66d469df091c708bae6d8b209f36fb3d6     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/target-bot.json
           928 7f2c1c819fde5980162e0495815e731f3389d393     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/turret-bot.json
           646 b7ffa35a97ee0c0dc66c679b6618c31f51ae4188     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/turret-large.json
          1081 5eb139e4c8c26b7830b0728384581c469f763f4f     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/turret-rhg-1.json
          1109 f4e96d133e862cb8c3ffede663931949215debb2     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/turret-rhombus.json
           959 9d9bf662c9074ba6aa756f9054a444d2240add74     0 CrossCode.app/Contents/Resources/app.nw/data/animations/enemies/vulturbine.json
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data/animations/npc
           409 f5290a6a6408f3dc8e8ce133f72bf1a1ce0e4575     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/buggy.json
          2099 7937105eb586b1c865327d8f8f8a5b513ba21073     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/captain.json
          4500 c8443750a0a1ff9a11b6f8774ea7395cb85de4d5     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/cargo-crew.json
          1594 315bad6d3878c5224bdfce5617b4952fcc7c7b0c     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/carla.json
          1884 663b115a1fb2e0261e14a41545275d15d92586f4     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/designer.json
           381 4ecd230506cd9b5a2827a72c0e8bc8261ad0ecde     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/dkar.json
          2276 0592df1389310a9d0ed6c26891b9b805ca5f34ab     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/emilie.json
          3200 6e4d49091c334fd138ee7f01594dad4f22ccefb5     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/fancyguy.json
          1159 7a83e6242f0ab973357577ec87627362f6965b38     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/genius.json
           410 7ab1e26d50fb342996522ce7d8e079c882b96b0a     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/grumpy.json
           416 c930f8614db4fc7c2fc95a72d5fec4df10fc414e     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/guild-leader.json
           527 3e1ec6c186ed9a19982dd1b3dbb319e1b954c557     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/holiday-man.json
           413 0acf4ca719a1f02fa5812ec5c1fec385e64ea1c1     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/schneider.json
           411 e80e0d14e913a8a9dcaea153b03cd88134dba7fb     0 CrossCode.app/Contents/Resources/app.nw/data/animations/npc/sidekick.json
          1071 ada6a3d17890a55fbee0a3cc9ec08ea4d9a46cbd     0 CrossCode.app/Contents/Resources/app.nw/data/animations/player-poses.json
          6510 5dd8d1c0d92f8362386b1c40f01ae5637bf661f0     0 CrossCode.app/Contents/Resources/app.nw/data/animations/player-xmas.json
          6821 c4e8e026ac1636323cbd8adedaaefbc4504d3696     0 CrossCode.app/Contents/Resources/app.nw/data/animations/player.json
          6929 115fcb30d74bcd03eda19eb4abb2245cbf6e23a1     0 CrossCode.app/Contents/Resources/app.nw/data/animations/shizuka.json
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data/areas
         14330 3f481bc0f923862d51f13494525f4c5ac9de9161     0 CrossCode.app/Contents/Resources/app.nw/data/areas/autumn-area.json
          9745 f65007cdc2cce9b95d5ddf0e082c8253cae29570     0 CrossCode.app/Contents/Resources/app.nw/data/areas/bergen-trails.json
         12172 d9365d71e78446db41234b1a84cf02b189f10ba3     0 CrossCode.app/Contents/Resources/app.nw/data/areas/bergen.json
          7945 590c854ddcda21e959b7d26ee226a7892b6b6692     0 CrossCode.app/Contents/Resources/app.nw/data/areas/cargo-ship.json
         26461 97a44e7cc4055f78845ca2dbfd372e225dea0350     0 CrossCode.app/Contents/Resources/app.nw/data/areas/cold-dng.json
          1471 8f2e6dc999c2ef5f6bba30340a359ea41c6ad0b3     0 CrossCode.app/Contents/Resources/app.nw/data/areas/fallback.json
         14793 2ea3b3a6309307cd918d3399a010a51a6c4b79fa     0 CrossCode.app/Contents/Resources/app.nw/data/areas/heat-area.json
         19717 0bf2b02de1ed14b6fa3c66b60fd6238bb9e05448     0 CrossCode.app/Contents/Resources/app.nw/data/areas/heat-dng.json
          5867 1d717c7cfab6e355c0d8d10d809ac5d060c26434     0 CrossCode.app/Contents/Resources/app.nw/data/areas/heat-village.json
         20407 9a985be1c3845398fa270b73e3168f538eeecd94     0 CrossCode.app/Contents/Resources/app.nw/data/areas/rhombus-dng.json
         11619 86482955eff85126bbd37202b3fad32899bb055c     0 CrossCode.app/Contents/Resources/app.nw/data/areas/rhombus-sqr.json
         12068 3f52e7c36eaaaf7f5d0594ab3f15a25b529652da     0 CrossCode.app/Contents/Resources/app.nw/data/areas/rookie-harbor.json
         14205 c6e27e6f102db5270ff0e38f5e07a801c7446db7     0 CrossCode.app/Contents/Resources/app.nw/data/areas/testing-grounds.json
         21396 f3d0eebbcac66b4eb129f568a9f2a2f05effd341     0 CrossCode.app/Contents/Resources/app.nw/data/changelog.json
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data/characters
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers
           146 2c0a2543dc505985cc493a81119a37639694f05f     0 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers/female-braid-black.json
           144 c64d824484c2d435c1033ed2a58e9779b478eb88     0 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers/female-braid-white.json
           146 fb5dfa820e0ebfaf72e75f94ad974e55d8a56cb4     0 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers/female-dut-black.json
           144 cb92efb689ecffa69f5f55e0ec3230781a1a91f8     0 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers/female-dut-white.json
           146 e52dd45a73c2ca29dd92b0a1aa90b7e9be61f6ac     0 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers/female-pony-black.json
           144 71356d5e16db57be12a14f3790758d90425ac53b     0 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers/female-pony-white.json
           144 39b7df4241a80a9ae1fdbe412300d9babe01eb74     0 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers/male-bald-black.json
           142 82fe472665d992782ae86265a353935db6359ac9     0 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers/male-bald-white.json
           145 63d92eea63402739d79a8a0cc523234d7f2f662a     0 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers/male-hat-black.json
           143 425032db95a3157620a3d7090b62087b8dc2226c     0 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers/male-hat-white.json
           143 feb4fcee45452bf1d919063528acc4813a5fd548     0 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers/male-headband-black.json
           141 40e859103abde6f241bd42cba5982083ad41f1ec     0 CrossCode.app/Contents/Resources/app.nw/data/characters/adventurers/male-headband-white.json
             0 0000000000000000000000000000000000000000    64 CrossCode.app/Contents/Resources/app.nw/data/characters/advisors
